浮利,ふり
浮力,ふりょく
浮動,ふどう
浮名,うきな
浮図,ふと
浮城,ふじょう
浮寝,うきね
浮岩,うきいわ
浮島,うきしま
浮島,うきじま
浮巣,うきす
浮彫,うきぼり
浮彫り,うきぼり
浮心,ふしん
浮揚,ふよう
浮木,うきぎ
浮木,ふぼく
浮標,ふひょう
浮橋,うきはし
浮気,うわき
浮氷,ふひょう
浮沈,ふちん
浮流,ふりゅう
浮浪,ふろう
浮漂,ふひょう
浮環,うきわ
浮生,ふせい
浮石,うきいし
浮石,うきいわ
浮腫,ふしゅ
浮腫,むくみ
浮腫む,むくむ
浮腰,うきごし
浮草,うきくさ
浮華,ふか
浮薄,ふはく
浮袋,うきぶくろ
浮言,ふげん
浮説,ふせつ
浮足,うきあし
浮足立つ,うきあしだつ
浮身,うきみ
浮輪,うきわ
浮造,うづくり
浮遊,ふゆう
浮遊生物,ふゆうせいぶつ
浮雲,うきぐも
浮雲,ふうん
浴する,よくする
浴びせかける,あびせかける
浴びせる,あびせる
浴びせ掛ける,あびせかける
浴びる,あびる
浴場,よくじょう
浴客,よっかく
浴客,よっきゃく
浴室,よくしつ
浴後,よくご
浴槽,よくそう
浴用,よくよう
浴衣,ゆかた
浴衣,よくい
海,うみ
海がめ,うみがめ
海がめ,ウミガメ
海の日,うみのひ
海ガメ,うみガメ
海ガメ,ウミガメ
海上,かいじょう
海上保安庁,かいじょうほあんちょう
海中,かいちゅう
海亀,うみがめ
海亀,ウミガメ
海事,かいじ
海人,あま
海保,かいほ
海兵,かいへい
海内,かいだい
海千山千,うみせんやません
海南,かいなん
海原,うなばら
海参,いりこ
海員,かいいん
海図,かいず
海国,かいこく
海坊主,うみぼうず
海域,かいいき
海士,あま
海士,かいし
海外,かいがい
海女,あま
海容,かいよう
海山,うみやま
海岸,かいがん
海峡,かいきょう
海嶺,かいれい
海底,うなぞこ
海底,かいてい
海戦,かいせん
海扇,ほたてがい
海扇,ホタテガイ
海抜,かいばつ
海損,かいそん
海星,ひとで
海星,ヒトデ
海月,くらげ
海月,クラゲ
海松,みる
海松,ミル
海栗,うに
海栗,ウニ
海気,かいき
海水,かいすい
海水浴,かいすいよく
海水温,かいすいおん
海沿い,うみぞい
海洋,かいよう
海流,かいりゅう
海浜,かいひん
海浦,かいほ
海淵,かいえん
海港,かいこう
海溝,かいこう
海燕,うみつばめ
海燕,ウミツバメ
海牛,うみうし
海牛,かいぎゅう
海牛,ウミウシ
海牛,カイギュウ
海猟,らっこ
海猟,ラッコ
海猫,うみねこ
海獣,かいじゅう
海王星,かいおうせい
海産,かいさん
海産物,かいさんぶつ
海盤車,ひとで
海盤車,ヒトデ
海神,かいしん
海神,かいじん
海神,わたつみ
海神,わだつみ
海綿,うみわた
海綿,かいめん
海綿動物,かいめんどうぶつ
海老,えび
海老,エビ
海老茶,えびちゃ
海老錠,えびじょう
海胆,うに
海胆,ウニ
海苔,のり
海苔巻,のりまき
海苔巻き,のりまき
海草,うみくさ
海草,うみぐさ
海草,かいそう
海藻,かいそう
海蛇,うみへび
海蛇,ウミヘビ
海豚,いるか
海豚,イルカ
海象,かいしょう
海象,かいぞう
海象,せいうち
海象,セイウチ
海豹,あざらし
海豹,かいひょう
海豹,アザラシ
海賊,かいぞく
海賊版,かいぞくばん
海路,うなじ
海路,うみじ
海路,かいろ
海軍,かいぐん
海軍兵学校,かいぐんへいがっこう
海辺,うみべ
海辺,かいへん
海運,かいうん
海道,かいどう
海里,かいり
海門,かいもん
海防,かいぼう
海陸,かいりく
海難,かいなん
海雲,もずく
海雲,モズク
海面,かいめん
海鞘,ほや
海鞘,ホヤ
海風,うみかぜ
海風,かいふう
海食,かいしょく
海馬,あしか
海馬,うみうま
海馬,かいば
海馬,せいうち
海馬,とど
海馬,アシカ
海馬,セイウチ
海馬,トド
海髪,うご
海髪,おご
海髪,おごのり
海鮮,かいせん
海鳥,うみどり
海鳥,かいちょう
海鳴り,うみなり
海黄,かいき
浸かる,つかる
浸ける,つける
浸す,ひたす
浸みる,しみる
浸る,ひたる
浸入,しんにゅう
浸出,しんしゅつ
浸剤,しんざい
浸染,しんせん
浸水,しんすい
浸潤,しんじゅん
浸炭,しんたん
浸礼,しんれい
浸透,しんとう
浸食,しんしょく
消えうせる,きえうせる
消える,きえる
消え入る,きえいる
消え去る,きえさる
消え失せる,きえうせる
消え果てる,きえはてる
消え残る,きえのこる
消しとぶ,けしとぶ
消しゴム,けしゴム
消し印,けしいん
消し止める,けしとめる
消し炭,けしずみ
消し飛ぶ,けしとぶ
消す,けす
消光,しょうこう
消化,しょうか
消化腺,しょうかせん
消印,けしいん
消却,しょうきゃく
消去,しょうきょ
消夏,しょうか
消失,しょうしつ
消失,そうしつ
消息,しょうそく
消息子,しょうそくし
消息筋,しょうそくすじ
消散,しょうさん
消極,しょうきょく
消毒,しょうどく
消沈,しょうちん
消滅,しょうめつ
消火,しょうか
消火栓,しょうかせん
消灯,しょうとう
消石灰,しょうせっかい
消磁,しょうじ
消耗,しょうこう
消耗,しょうもう
消費,しょうひ
消長,しょうちょう
消閑,しょうかん
消防,しょうぼう
消防庁,しょうぼうちょう
消防署,しょうぼうしょ
消防車,しょうぼうしゃ
消音,しょうおん
涙,なみだ
涙ぐましい,なみだぐましい
涙ぐむ,なみだぐむ
涙する,なみだする
涙声,なみだごえ
涙腺,るいせん
涙雨,なみだあめ
涯,はて
液,えき
液,しる
液,つゆ
液体,えきたい
液剤,えきざい
液化,えきか
液晶,えきしょう
液晶ビューカム,えきしょうビューカム
液汁,えきじゅう
液状,えきじょう
液肥,えきひ
涼,りょう
涼しい,すずしい
涼しげ,すずしげ
涼し気,すずしげ
涼み,すずみ
涼み台,すずみだい
涼む,すずむ
涼やか,すずやか
涼台,すずみだい
涼味,りょうみ
涼感,りょうかん
涼秋,りょうしゅう
涼風,すずかぜ
涼風,りょうふう
淋しい,さびしい
淋しい,さみしい
淋巴液,りんぱえき
淋巴腺,りんぱせん
淋疾,りんしつ
淋病,りんびょう
淋菌,りんきん
淑やか,しとやか
淑女,しゅくじょ
淑徳,しゅくとく
淡々,たんたん
淡い,あわい
淡味,たんみ
淡彩,たんさい
淡水,たんすい
淡水魚,たんすいぎょ
淡泊,たんぱく
淡淡,たんたん
淡白,たんぱく
淡竹,はちく
淡竹,ハチク
淡色,たんしょく
淡雪,あわゆき
淫,いん
淫する,いんする
淫ら,みだら
淫乱,いんらん
淫事,いんじ
淫具,いんぐ
淫声,いんせい
淫売,いんばい
淫夢,いんむ
淫奔,いんぽん
淫婦,いんぷ
淫心,いんしん
淫愛,いんあい
淫欲,いんよく
淫画,いんが
淫行,いんこう
淫語,いんご
淫逸,いんいつ
淫風,いんぷう
淫魔,いんま
深,ふけ
深,み
深々,しんしん
深々,ふかぶか
深い,ふかい
深ける,ふける
深まる,ふかまる
深み,ふかみ
深める,ふかめる
深交,しんこう
深傷,ふかで
深入り,ふかいり
深刻,しんこく
深化,しんか
深厚,しんこう
深味,ふかみ
深呼吸,しんこきゅう
深夜,しんや
深奥,しんおう
深層,しんそう
深山,しんざん
深山,みやま
深度,しんど
深情け,ふかなさけ
深意,しんい
深慮,しんりょ
深憂,しんゆう
深成岩,しんせいがん
深手,ふかで
深更,しんこう
深林,しんりん
深浅,しんせん
深海,しんかい
深海魚,しんかいぎょ
深深,しんしん
深深,ふかぶか
深淵,しんえん
深爪,ふかづめ
深甚,しんじん
深田,ふかだ
深窓,しんそう
深紅,しんく
深紅,しんこう
深緑,しんりょく
深緑,ふかみどり
深耕,しんこう
深見草,ふかみくさ
深見草,ふかみぐさ
深見草,フカミクサ
深見草,フカミグサ
深謀,しんぼう
深謀遠慮,しんぼうえんりょ
深謝,しんしゃ
深追い,ふかおい
深遠,しんえん
深部,しんぶ
深酒,ふかざけ
深長,しんちょう
深閑,しんかん
深間,ふかま
深雪,しんせつ
深雪,みゆき
淳朴,じゅんぼく
淳良,じゅんりょう
淵源,えんげん
混々,こんこん
混ざる,まざる
混じり,まじり
混じり気,まじりけ
混じる,こんじる
混じる,まじる
混ぜっ返す,まぜっかえす
混ぜる,まぜる
混ぜ合わす,まぜあわす
混ぜ返す,まぜかえす
混み合う,こみあう
混む,こむ
混一,ホンイチ
混一,ホンイツ
混乱,こんらん
混交,こんこう
混作,こんさく
混信,こんしん
混入,こんにゅう
混合,こんごう
混合う,こみあう
混同,こんどう
混和,こんわ
混在,こんざい
混声,こんせい
混成,こんせい
混戦,こんせん
混植,こんしょく
混沌,こんとん
混浴,こんよく
混混,こんこん
混濁,こんだく
混然,こんぜん
混獲,こんかく
混用,こんよう
混紡,こんぼう
混線,こんせん
混色,こんしょく
混血,こんけつ
混載,こんさい
混迷,こんめい
混酸,こんさん
混雑,こんざつ
添い寝,そいね
添い遂げる,そいとげる
添う,そう
添える,そえる
添え字,そえじ
添え書き,そえがき
添え木,そえぎ
添え物,そえもの
添わせる,そわせる
添乗,てんじょう
添付,てんぷ
添削,てんさく
添加,てんか
添字,そえじ
添寝,そいね
添景,てんけい
添書,てんしょ
添木,そえぎ
添水,そうず
添附,てんぷ
清,さや
清,しん
清々,せいせい
清々しい,すがすがしい
清い,きよい
清か,さやか
清し,すまし
清し汁,すましじる
清まし,すまし
清まし汁,すましじる
清ます,すます
清まる,きよまる
清む,すむ
清める,きよめる
清らか,きよらか
清一,チンイチ
清一,チンイツ
清元,きよもと
清勝,せいしょう
清和,せいわ
清国,しんこく
清廉,せいれん
清掃,せいそう
清教徒,せいきょうと
清新,せいしん
清明,せいめい
清書,せいしょ
清朝,しんちょう
清栄,せいえい
清楚,せいそ
清水,きよみず
清水,しみず
清水,せいすい
清汁,すまし
清流,せいりゅう
清浄,しょうじょう
清浄,せいじょう
清涼,せいりょう
清涼飲料水,せいりょういんりょうすい
清清,せいせい
清清しい,すがすがしい
清潔,せいけつ
清澄,せいちょう
清濁,せいだく
清爽,かわらか
清爽,せいそう
清祥,せいしょう
清福,せいふく
清秀,せいしゅう
清秋,せいしゅう
清算,せいさん
清純,せいじゅん
清聴,せいちょう
清談,せいだん
清貧,せいひん
清遊,せいゆう
清酒,せいしゅ
清鑑,せいかん
清閑,せいかん
清音,せいおん
清風,せいふう
渇,かつ
渇き,かわき
渇く,かわく
渇ごう,かつごう
渇する,かっする
渇仰,かつぎょう
渇仰,かつごう
渇愛,かつあい
渇望,かつぼう
渇水,かっすい
渇筆,かっぴつ
済,すみ
済,ずみ
済し崩し,なしくずし
済ます,すます
済ませる,すませる
済まない,すまない
済み,すみ
済み,ずみ
済む,すむ
済世,さいせい
済世,せいせい
済度,さいど
渉る,わたる
渉外,しょうがい
渉猟,しょうりょう
渉禽類,しょうきんるい
渋,しぶ
渋々,しぶしぶ
渋い,しぶい
渋る,しぶる
渋団扇,しぶうちわ
渋柿,しぶがき
渋渋,しぶしぶ
渋滞,じゅうたい
渋皮,しぶかわ
渋紙,しぶがみ
渋色,しぶいろ
渋茶,しぶちゃ
渋面,しぶつら
渋面,しぶづら
渋面,じゅうめん
渓,たに
渓流,けいりゅう
渓谷,けいこく
渚,みぎわ
減,げん
減じる,げんじる
減ずる,げんずる
減らす,へらす
減らず口,へらずぐち
減り込む,めりこむ
減る,へる
減価,げんか
減俸,げんぽう
減免,げんめん
減刑,げんけい
減反,げんたん
減収,げんしゅう
減員,げんいん
減圧,げんあつ
減少,げんしょう
減損,げんそん
減摩,げんま
減数,げんすう
減段,げんたん
減殺,げんさい
減水,げんすい
減法,げんぽう
減点,げんてん
減産,げんさん
減益,げんえき
減磨,げんま
減税,げんぜい
減算,げんざん
減給,げんきゅう
減耗,げんこう
減耗,げんもう
減菌,めっきん
減衰,げんすい
減資,げんし
減車,げんしゃ
減退,げんたい
減速,げんそく
減配,げんぱい
減量,げんりょう
減額,げんがく
減食,げんしょく
渡し,わたし
渡し場,わたしば
渡し守,わたしもり
渡し守り,わたしもり
渡し舟,わたしぶね
渡し船,わたしぶね
渡し賃,わたしちん
渡す,わたす
渡り,わたり
渡り初め,わたりぞめ
渡り合う,わたりあう
渡り廊下,わたりろうか
渡り板,わたりいた
渡り歩く,わたりあるく
渡り殿,わたりどの
渡り間,わたりま
渡り鳥,わたりどり
渡る,わたる
渡世,とせい
渡世人,とせいにん
渡場,わたしば
渡守,わたしもり
渡御,とぎょ
渡来,とらい
渡殿,わたどの
渡殿,わたりどの
渡河,とか
渡洋,とよう
渡海,とかい
渡渉,としょう
渡米,とべい
渡航,とこう
渡船,とせん
渡船場,とせんじょう
渡船場,とせんば
渦,うず
渦中,かちゅう
渦動,かどう
渦巻,うずまき
渦巻き,うずまき
渦巻く,うずまく
渦潮,うずしお
渦状,かじょう
渦紋,かもん
温い,ぬくい
温い,ぬるい
温か,あたたか
温か,あったか
温かい,あたたかい
温かい,あったかい
温かみ,あたたかみ
温まる,あたたまる
温まる,あったまる
温まる,ぬくまる
温み,ぬくみ
温む,ぬるむ
温める,あたためる
温める,あっためる
温める,ぬるめる
温もり,ぬくもり
温もる,ぬくもる
温厚,おんこう
温古知新,おんこちしん
温和,おんわ
温和しい,おとなしい
温存,おんぞん
温室,おんしつ
温容,おんよう
温帯,おんたい
温床,おんしょう
温度,おんど
温情,おんじょう
温故知新,おんこちしん
温暖,おんだん
温気,うんき
温水,おんすい
温泉,おんせん
温泉郷,おんせんきょう
温浴,おんよく
温海,あつみ
温湯,おんとう
温灸,おんきゅう
温熱,おんねつ
温石,おんじゃく
温突,おんどる
温突,オンドル
温習,おんしゅう
温習,さらい
温良,おんりょう
温血動物,おんけつどうぶつ
温雅,おんが
温順,おんじゅん
温顔,おんがん
測る,はかる
測位,そくい
測候,そっこう
測候所,そっこうじょ
測光,そっこう
測地,そくち
測定,そくてい
測度,そくど
測深,そくしん
測量,そくりょう
測鉛,そくえん
港,こう
港,みなと
港内,こうない
港口,こうこう
港外,こうがい
港湾,こうわん
港町,みなとまち
湊,みなと
湖,こ
湖,みずうみ
湖上,こじょう
湖岸,こがん
湖底,こてい
湖心,こしん
湖水,こすい
湖沼,こしょう
湖畔,こはん
湖面,こめん
湧き上がる,わきあがる
湧き上る,わきあがる
湧き出る,わきでる
湧き水,わきみず
湧き起こる,わきおこる
湧き起る,わきおこる
湧く,わく
湧出,ゆうしゅつ
湧出,ようしゅつ
湯,ゆ
湯,タン
湯あがり,ゆあがり
湯けむり,ゆけむり
湯たんぽ,ゆたんぽ
湯のみ,ゆのみ
湯のみ茶碗,ゆのみぢゃわん
湯の花,ゆのはな
湯の華,ゆのはな
湯ぶね,ゆぶね
湯上がり,ゆあがり
湯上り,ゆあがり
湯元,ゆもと
湯冷まし,ゆざまし
湯冷め,ゆざめ
湯口,ゆぐち
湯吞み,ゆのみ
湯吞み茶碗,ゆのみぢゃわん
湯女,ゆな
湯屋,ゆや
湯引く,ゆびく
湯文字,いもじ
湯文字,ゆもじ
湯桶,ゆとう
湯桶読,ゆとうよみ
湯桶読み,ゆとうよみ
湯槽,ゆぶね
湯殿,ゆどの
湯気,ゆげ
湯水,ゆみず
湯沸かし,ゆわかし
湯沸かし器,ゆわかしき
湯沸し,ゆわかし
湯沸器,ゆわかしき
湯治,とうじ
湯波,ゆば
湯浴み,ゆあみ
湯湯婆,ゆたんぽ
湯炊き,ゆだき
湯煎,ゆせん
湯煙,ゆけむり
湯玉,ゆだま
湯立,ゆだち
湯立,ゆだて
湯立ち,ゆだち
湯立て,ゆだて
湯舟,ゆぶね
湯船,ゆぶね
湯花,ゆばな
湯華,ゆばな
湯葉,ゆば
湯豆腐,ゆどうふ
湯通し,ゆどおし
湯量,ゆりょう
湯銭,ゆせん
湯飲み,ゆのみ
湯飲み茶碗,ゆのみぢゃわん
湯麺,タンメン
湾,わん
湾入,わんにゅう
湾内,わんない
湾口,わんこう
湾岸,わんがん
湾曲,わんきょく
湾流,わんりゅう
湾頭,わんとう
湿す,しめす
湿っぽい,しめっぽい
湿り,しめり
湿り気,しめりけ
湿る,しとる
湿る,しめる
湿原,しつげん
湿地,しっち
湿地,しめじ
湿地,シメジ
湿布,しっぷ
湿度,しつど
湿式,しっしき
湿性,しっせい
湿気,しっき
湿気,しっけ
湿気る,しける
湿気る,しっける
湿潤,しつじゅん
湿生植物,しっせいしょくぶつ
湿田,しつでん
湿舌,しつぜつ
満,まん
満々,まんまん
満きつ,まんきつ
満たす,みたす
満ちる,みちる
満ち干,みちひ
満ち欠け,みちかけ
満ち潮,みちしお
満ち足りる,みちたりる
満つ,みつ
満了,まんりょう
満作,まんさく
満作,マンサク
満員,まんいん
満喫,まんきつ
満堂,まんどう
満場,まんじょう
満場一致,まんじょういっち
満塁,まんるい
満天,まんてん
満天下,まんてんか
満室,まんしつ
満山,まんざん
満州,まんしゅう
満席,まんせき
満干,まんかん
満干,みちひ
満年齢,まんねんれい
満座,まんざ
満悦,まんえつ
満更,まんざら
満月,まんげつ
満期,まんき
満杯,まんぱい
満株,まんかぶ
満水,まんすい
満洲,まんしゅう
満満,まんまん
満潮,まんちょう
満潮,みちしお
満点,まんてん
満目,まんもく
満票,まんぴょう
満腔,まんくう
満腔,まんこう
満腹,まんぷく
満艦飾,まんかんしょく
満蒙,まんもう
満貫,まんがん
満足,まんぞく
満身,まんしん
満車,まんしゃ
満載,まんさい
満遍なく,まんべんなく
満遍無く,まんべんなく
満都,まんと
満開,まんかい
満面,まんめん
満額,まんがく
満願,まんがん
源,げん
源,みなもと
源五郎,げんごろう
源五郎,ゲンゴロウ
源平,げんぺい
源氏,げんじ
源氏名,げんじな
源泉,げんせん
源流,げんりゅう
準,じゅん
準える,なずらえる
準える,なぞらえる
準じる,じゅんじる
準ずる,じゅんずる
準備,じゅんび
準則,じゅんそく
準急,じゅんきゅう
準拠,じゅんきょ
準決勝,じゅんけっしょう
準用,じゅんよう
準縄,じゅんじょう
溜まり場,たまりば
溜め息,ためいき
溜め池,ためいけ
溜め込む,ためこむ
溜り場,たまりば
溜息,ためいき
溜池,ためいけ
溜込む,ためこむ
溜飲,りゅういん
溝,どぶ
溝,みぞ
溝川,どぶがわ
溢し,こぼし
溢す,こぼす
溢れる,こぼれる
溢水,いっすい
溢流,いつりゅう
溢血,いっけつ
溶かす,とかす
溶きほぐす,ときほぐす
溶く,とく
溶けこむ,とけこむ
溶ける,とける
溶け合う,とけあう
溶け込む,とけこむ
溶出,ようしゅつ
溶剤,ようざい
溶化,ようか
溶合う,とけあう
溶媒,ようばい
溶存,ようぞん
溶岩,ようがん
溶接,ようせつ
溶損,ようそん
溶材,ようざい
溶液,ようえき
溶着,ようちゃく
溶菌,ようきん
溶融,ようゆう
溶血,ようけつ
溶解,ようかい
溶質,ようしつ
溶込む,とけこむ
溶連菌,ようれんきん
溶鉱炉,ようこうろ
溶銑,ようせん
溶食,ようしょく
溺れる,おぼれる
溺愛,できあい
溺死,できし
溺水,できすい
滅する,めっする
滅びる,ほろびる
滅ぶ,ほろぶ
滅ぼす,ほろぼす
滅り込む,めりこむ
滅亡,めつぼう
滅入る,めいる
滅却,めっきゃく
滅多,めった
滅多に,めったに
滅失,めっしつ
滅法,めっぽう
滅相,めっそう
滅私,めっし
滅罪,めつざい
滅茶,めちゃ
滅茶,めっちゃ
滅茶滅茶,めちゃめちゃ
滅茶苦茶,めちゃくちゃ
滅茶苦茶,メチャクチャ
滅菌,めっきん
滋味,じみ
滋雨,じう
滋養,じよう
滑か,すべらか
滑か,なめらか
滑らか,すべらか
滑らか,なめらか
滑らす,すべらす
滑り,すべり
滑り,ぬめり
滑り下りる,すべりおりる
滑り出し,すべりだし
滑り出す,すべりだす
滑り台,すべりだい
滑り落ちる,すべりおちる
滑り込む,すべりこむ
滑り降りる,すべりおりる
滑る,すべる
滑る,なめる
滑る,ぬめる
滑出し,すべりだし
滑剤,かつざい
滑台,すべりだい
滑子,なめこ
滑子,ナメコ
滑石,かっせき
滑稽,こっけい
滑稽本,こっけいぼん
滑空,かっくう
滑落,かつらく
滑走,かっそう
滑車,かっしゃ
滑降,かっこう
滝,たき
滝つぼ,たきつぼ
滝口,たきぐち
滝川,たきがわ
滞る,とどこおる
滞京,たいきょう
滞在,たいざい
滞日,たいにち
滞欧,たいおう
滞留,たいりゅう
滞空,たいくう
滞米,たいべい
滞納,たいのう
滞貨,たいか
滞陣,たいじん
滴,しずく
滴,たらし
滴し,たらし
滴る,したたる
滴下,てきか
滴水,てきすい
滴滴,てきてき
漁,すなどり
漁,りょう
漁り,あさり
漁り,すなどり
漁り火,いさりび
漁る,あさる
漁具,ぎょぐ
漁労,ぎょろう
漁区,ぎょく
漁協,ぎょきょう
漁場,ぎょじょう
漁場,ぎょば
漁場,りょうば
漁夫,ぎょふ
漁家,ぎょか
漁師,りょうし
漁期,ぎょき
漁期,りょうき
漁村,ぎょそん
漁業,ぎょぎょう
漁民,ぎょみん
漁法,ぎょほう
漁港,ぎょこう
漁火,いさりび
漁火,ぎょか
漁父,ぎょふ
漁猟,ぎょりょう
漁獲,ぎょかく
漁礁,ぎょしょう
漁網,ぎょもう
漁舟,ぎょしゅう
漁船,ぎょせん
漁色,ぎょしょく
漂々,ひょうひょう
漂う,ただよう
漂わす,ただよわす
漂木,ひるぎ
漂木,ヒルギ
漂泊,ひょうはく
漂流,ひょうりゅう
漂漂,ひょうひょう
漂白,ひょうはく
漂着,ひょうちゃく
漂石,ひょうせき
漂砂,ひょうさ
漂鳥,ひょうちょう
漆,うるし
漆,しち
漆,な
漆,なな
漆かぶれ,うるしかぶれ
漆喰,しっくい
漆器,しっき
漆樹,うるし
漆食,しっくい
漆黒,しっこく
漏えい,ろうえい
漏らす,もらす
漏る,もる
漏れ,もれ
漏れる,もれる
漏れ聞く,もれきく
漏出,ろうしゅつ
漏刻,ろうこく
漏斗,じょうご
漏斗,ろうと
漏斗,ロート
漏水,ろうすい
漏話,ろうわ
漏電,ろうでん
演し物,だしもの
演じる,えんじる
演ずる,えんずる
演出,えんしゅつ
演劇,えんげき
演壇,えんだん
演奏,えんそう
演戯,えんぎ
演技,えんぎ
演曲,えんきょく
演歌,えんか
演武,えんぶ
演目,えんもく
演算,えんざん
演義,えんぎ
演習,えんしゅう
演者,えんじゃ
演能,えんのう
演舞,えんぶ
演芸,えんげい
演説,えんぜつ
演述,えんじゅつ
演題,えんだい
漕ぎつける,こぎつける
漕ぎ着ける,こぎつける
漕艇,そうてい
漠々,ばくばく
漠漠,ばくばく
漠然,ばくぜん
漢,おとこ
漢,かん
漢人,あやひと
漢人,かんじん
漢和,かんわ
漢土,かんど
漢字,かんじ
漢学,かんがく
漢才,からざえ
漢才,かんざい
漢文,かんぶん
漢方,かんぽう
漢方薬,かんぽうやく
漢書,かんしょ
漢水,かんすい
漢法,かんぽう
漢籍,かんせき
漢詩,からうた
漢詩,かんし
漢語,かんご
漢音,かんおん
漣,さざなみ
漫々,まんまん
漫ろ,そぞろ
漫ろ歩き,そぞろあるき
漫喫,まんきつ
漫才,まんざい
漫文,まんぶん
漫楽,まんがく
漫歩,まんぽ
漫漫,まんまん
漫然,まんぜん
漫画,まんが
漫画,マンガ
漫研,まんけん
漫符,まんぷ
漫筆,まんぴつ
漫言,まんげん
漫評,まんぴょう
漫読,まんどく
漫談,まんだん
漫遊,まんゆう
漫録,まんろく
漬かる,つかる
漬け,づけ
漬ける,つける
漬け焼き,つけやき
漬け物,つけもの
漬け菜,つけな
漬け込む,つけこむ
漬る,ひたる
漬焼,つけやき
漬焼き,つけやき
漬物,つけもの
漬込む,つけこむ
漱ぐ,すすぐ
漸,ぜん
漸,やや
漸く,ようやく
漸増,ぜんぞう
漸次,ぜんじ
漸減,ぜんげん
漸近,ぜんきん
漸進,ぜんしん
潔い,いさぎよい
潔よい,いさぎよい
潔斎,けっさい
潔癖,けっぺき
潔白,けっぱく
潜む,ひそむ
潜める,ひそめる
潜り,くぐり
潜り,もぐり
潜り戸,くぐりど
潜り抜ける,くぐりぬける
潜り込む,もぐりこむ
潜る,くぐる
潜る,もぐる
潜伏,せんぷく
潜伏期,せんぷくき
潜入,せんにゅう
潜函,せんかん
潜勢力,せんせいりょく
潜在,せんざい
潜望鏡,せんぼうきょう
潜水,せんすい
潜水病,せんすいびょう
潜水艦,せんすいかん
潜熱,せんねつ
潜航,せんこう
潜行,せんこう
潟,かた
潤い,うるおい
潤う,うるおう
潤す,うるおす
潤む,うるむ
潤沢,じゅんたく
潤滑,じゅんかつ
潤色,じゅんしょく
潤飾,じゅんしょく
潮,うしお
潮,しお
潮位,ちょうい
潮先,しおさき
潮吹き,しおふき
潮境,しおざかい
潮干,しおひ
潮干狩,しおひがり
潮干狩り,しおひがり
潮待ち,しおまち
潮時,しおどき
潮水,しおみず
潮汁,うしおじる
潮汁,しおじる
潮汐,ちょうせき
潮汲み,しおくみ
潮流,ちょうりゅう
潮煮,うしおに
潮目,しおめ
潮解,ちょうかい
潮路,しおじ
潮間,しおま
潮風,しおかぜ
潮騒,しおさい
潰え,ついえ
潰える,ついえる
潰す,つぶす
潰れる,つぶれる
潰乱,かいらん
潰滅,かいめつ
潰瘍,かいよう
潰走,かいそう
澄し汁,すましじる
澄まし,すまし
澄まし汁,すましじる
澄ます,すます
澄みきる,すみきる
澄み切る,すみきる
澄み渡る,すみわたる
澄む,すむ
澄明,ちょうめい
澪,みお
澪標,みおつくし
澪標,れいひょう
激,げき
激しい,はげしい
激写,げきしゃ
激励,げきれい
激動,げきどう
激務,げきむ
激化,げきか
激化,げっか
激増,げきぞう
激変,げきへん
激怒,げきど
激情,げきじょう
激憤,げきふん
激戦,げきせん
激昂,げきこう
激昂,げっこう
激流,げきりゅう
激浪,げきろう
激減,げきげん
激烈,げきれつ
激甚,げきじん
激痛,げきつう
激発,げきはつ
激的,げきてき
激突,げきとつ
激職,げきしょく
激臭,げきしゅう
激論,げきろん
激賞,げきしょう
激走,げきそう
激越,げきえつ
激辛,げきから
激闘,げきとう
激震,げきしん
激高,げきこう
激高,げきだか
激高,げっこう
濁す,にごす
濁り,にごり
濁り酒,にごりざけ
濁る,にごる
濁世,じょくせ
濁世,だくせ
濁世,だくせい
濁声,だくせい
濁声,だみごえ
濁水,だくすい
濁流,だくりゅう
濁点,だくてん
濁酒,だくしゅ
濁酒,どぶろく
濁酒,にごりざけ
濁音,だくおん
濃い,こい
濃いめ,こいめ
濃い目,こいめ
濃やか,こまやか
濃化,のうか
濃厚,のうこう
濃密,のうみつ
濃度,のうど
濃淡,のうたん
濃紫,こむらさき
濃紺,のうこん
濃縮,のうしゅく
濃藍色,のうらんしょく
濃霧,のうむ
濡れぎぬ,ぬれぎぬ
濡れ事,ぬれごと
濡れ場,ぬれば
濡れ手,ぬれて
濡れ手で粟,ぬれてであわ
濡れ縁,ぬれえん
濡れ羽色,ぬればいろ
濡れ衣,ぬれぎぬ
濡事,ぬれごと
濡縁,ぬれえん
濡衣,ぬれぎぬ
濫伐,らんばつ
濫作,らんさく
濫入,らんにゅう
濫獲,らんかく
濫用,らんよう
濫発,らんぱつ
濫立,らんりつ
濫読,らんどく
濫費,らんぴ
濫造,らんぞう
濯ぐ,すすぐ
濯ぐ,そそぐ
濯ぐ,ゆすぐ
瀕死,ひんし
瀬,せ
瀬戸,せと
瀬戸内海,せとないかい
瀬戸焼,せとやき
瀬戸焼き,せとやき
瀬戸物,せともの
瀬戸物,セトモノ
瀬戸際,せとぎわ
灘,なだ
火,か
火,ひ
火あぶり,ひあぶり
火だるま,ひだるま
火の元,ひのもと
火の手,ひのて
火の気,ひのけ
火の玉,ひのたま
火の番,ひのばん
火の粉,ひのこ
火の見,ひのみ
火の見やぐら,ひのみやぐら
火の見櫓,ひのみやぐら
火の車,ひのくるま
火ぶくれ,ひぶくれ
火ぶた,ひぶた
火中,かちゅう
火事,かじ
火事場,かじば
火付,ひつけ
火付き,ひつき
火付け,ひつけ
