巨,53053,8
源,53046,6
徳,52876,5
忠,52738,6
狂,52704,8
修,52699,5
襲,52656,8
陸,52603,4
労,52535,4
奈,52515,8
普,52496,8
筋,52391,6
脱,52273,8
捕,52267,8
迷,52254,5
皇,52214,6
収,52088,6
亡,51992,6
昼,51764,2
総,51728,5
枚,51707,6
試,51577,4
雄,51554,8
印,51537,4
吐,51452,8
騒,51293,8
灯,51249,4
柄,51218,8
為,51016,8
列,50925,3
迎,50917,8
芸,50898,4
隣,50613,8
習,50562,3
量,50559,4
済,50495,6
輝,50430,8
捜,50409,8
甲,50242,8
技,50170,5
涙,49722,8
儀,49695,8
宇,49656,6
妹,49626,2
枝,49496,5
府,49410,4
暴,49331,5
皮,49267,3
科,49220,2
恵,49085,8
震,48990,8
揺,48633,8
椅,48628,8
州,48541,3
輩,48514,8
遅,48463,8
検,48451,5
鬼,48347,8
宅,48202,6
設,48183,5
岸,48135,3
穴,47936,6
輪,47899,4
週,47891,2
救,47847,4
遺,47758,6
滅,47456,8
帝,47214,8
駅,47005,3
混,46987,5
描,46957,8
積,46721,4
杯,46652,8
黄,46519,2
資,46505,5
詰,46460,8
皆,46413,8
鏡,46395,4
伯,46380,8
爵,46322,8
駄,46063,8
納,46038,6
節,45970,4
臣,45940,4
博,45829,4
唇,45708,8
境,45653,5
廊,45430,8
砂,45400,6
改,45376,4
復,45252,5
防,45236,5
毒,45197,4
尋,44989,8
邪,44925,8
竹,44885,1
矢,44865,2
麻,44776,8
晴,44756,2
箱,44733,3
宙,44727,6
祖,44556,5
伏,44538,8
盛,44376,6
宝,44189,6
洗,44109,6
敗,44096,4
如,44082,8
仰,44073,8
増,43968,5
簡,43939,6
研,43768,3
児,43737,4
承,43403,5
坊,43357,8
染,43324,6
浅,43181,4
群,43157,5
弥,43088,8
迫,43023,8
袋,42969,8
陰,42841,8
責,42840,5
桜,42803,5
提,42757,5
届,42637,6
昭,42616,3
屈,42592,8
基,42587,5
疲,42506,8
爆,42376,8
給,42061,4
絡,41934,8
練,41929,3
盗,41901,8
究,41862,3
編,41843,5
諸,41748,6
湯,41680,3
詩,41679,3
陣,41675,8
純,41510,6
拠,41391,8
句,41348,5
扉,41181,8
壊,40920,8
歯,40847,3
誘,40843,8
才,40808,2
評,40763,5
騎,40730,8
額,40619,5
猫,40610,8
脳,40550,6
温,40544,3
借,40171,4
厳,40124,6
便,40078,4
荷,40020,3
歴,39929,4
管,39928,4
甘,39887,8
被,39875,8
幕,39758,6
抗,39505,8
統,39489,5
恥,39435,8
瀬,39419,8
富,39314,5
翌,39293,6
況,39273,8
衆,39267,6
値,39025,6
健,39021,4
級,39012,3
希,38989,4
酔,38981,8
営,38981,5
圧,38884,5
勇,38874,4
耕,38807,5
推,38613,6
価,38604,5
整,38523,3
監,38471,8
授,38405,5
庫,38355,3
魚,38324,2
燃,38253,5
善,38245,6
祭,38223,3
飯,38181,4
製,38179,5
棒,38178,6
紅,37779,6
勤,37529,6
至,37521,6
互,37505,8
悟,37504,8
劇,37460,6
樹,37450,6
因,37404,5
功,37351,4
各,37347,4
忍,37310,8
華,37272,8
砲,37130,8
丁,37106,3
虫,37090,1
寒,37008,3
央,36906,3
養,36897,4
材,36803,4
慣,36743,5
栄,36724,4
冬,36587,2
郷,36585,6
傾,36559,8
替,36393,8
筆,36349,3
