泊,-22
恋,336
甘,53
僧,-46
奈,207
捜,180
壊,73
軽,465
苗,-645
秘,326
拐,-831
駄,143
素,523
姫,327
姉,305
雄,205
繭,-1147
栓,-1017
育,259
弾,371
貌,-392
叫,517
群,117
崖,-567
晴,138
仙,-312
温,84
益,-387
騒,215
導,-38
辞,1
鉄,424
陽,477
差,512
越,450
爵,168
隣,216
机,-108
卓,-367
整,68
睦,-988
央,43
稿,-351
豊,-82
含,-97
鹿,328
儀,217
防,168
酒,574
搾,-1050
創,-232
困,380
婆,-28
岩,347
準,44
遅,212
涙,228
労,261
訓,-332
款,-1115
侶,-908
輪,211
希,99
獄,-96
拶,-151
哀,-58
順,50
染,164
坂,440
試,260
滅,216
麗,14
氷,-194
例,457
坊,172
料,550
仏,28
養,78
挿,-767
犠,-453
衰,-629
頂,64
淫,-770
懐,-27
簿,-784
号,500
限,539
諮,-1081
塩,-336
貸,-90
巨,302
伸,321
乳,-76
障,-93
貫,-208
構,559
途,498
刃,-198
往,-181
除,90
模,19
恥,147
響,379
某,-764
奔,-724
諭,-888
委,-252
洪,-913
皇,305
枝,277
豪,-124
控,-393
退,482
池,70
堀,-238
眺,360
館,455
刷,-569
触,411
康,49
怖,493
犯,649
竹,239
惑,418
優,514
買,628
脳,185
園,426
写,492
逓,-1047
署,-60
卒,-143
演,366
妨,-727
詔,-983
獣,11
弱,380
腹,643
製,158
契,-409
預,-249
領,392
紋,-290
患,-237
装,564
英,417
壁,613
惰,-933
嵐,-350
薬,410
浜,115
煮,-366
廷,-314
銀,539
快,373
焼,455
速,487
覇,-825
摘,-393
薫,-637
粧,-407
倍,-100
診,-338
才,227
駆,472
湖,-90
啓,-182
剖,-643
沢,612
致,110
靴,75
柿,-654
球,447
訳,391
渋,-244
剰,-844
遺,323
伯,311
施,-206
著,-153
旅,629
医,555
隷,-492
貞,-182
譜,-734
蔑,-481
傘,-492
樹,199
銅,-426
箸,-600
毒,310
裂,158
冥,-782
誠,-8
値,234
鏡,330
搭,-803
灯,383
負,635
閣,-116
競,-175
砂,325
描,344
縄,-232
宛,-614
罰,-254
輩,364
罪,541
雪,554
短,449
条,542
党,18
滝,-10
畝,-854
妖,98
請,-155
照,483
盛,326
采,-724
庭,638
権,540
慕,-679
票,-660
額,284
騎,286
型,462
塀,-392
柄,412
吟,-587
援,-106
夏,553
律,-17
併,-527
誘,298
魂,198
督,-11
鎮,-399
投,663
椅,398
晩,477
俵,-655
難,721
福,504
個,470
亀,26
底,621
娯,-825
殻,-532
逆,508
紀,528
賭,-246
採,-243
紳,-326
査,598
綿,-391
芸,436
謙,-381
扉,325
曖,-591
伏,369
穂,65
朕,-896
境,388
吸,582
設,417
輸,-244
冠,-476
湾,-285
佳,-289
脱,469
鶏,-185
揮,95
唱,-174
蓋,-168
宝,382
麦,-280
征,-180
刻,673
怪,636
杉,226
灰,95
般,69
捉,-441
劇,296
蛇,-6
更,216
撤,-558
継,149
鎖,-120
堂,574
危,667
艶,-482
週,441
却,-304
朴,-590
烈,140
低,562
絞,-171
浴,225
諧,-831
詣,-643
効,267
盗,380
互,318
牧,23
憧,-565
築,85
攻,587
農,121
添,22
菌,-703
浦,122
努,85
範,-177
剤,-325
弁,561
魅,84
渉,-155
霜,-652
健,358
閑,-475
昆,-675
仮,283
瞳,238
懲,-527
披,-581
課,275
管,379
麺,-798
克,-374
楼,-415
枯,-296
括,-686
劣,-179
釈,131
矯,-793
栄,334
琴,-224
窯,-812
悠,-135
濁,-420
資,479
駐,-123
柱,141
筆,337
爆,427
熟,-167
俊,41
植,257
伐,-542
跡,581
織,566
威,310
斥,-732
功,364
痩,-277
習,535
暖,-5
傑,-522
陵,-554
森,662
営,396
逐,-531
巣,-226
奏,0
駅,509
泰,-283
陣,439
沙,331
瀬,414
祈,210
独,697
派,723
穀,-657
秒,48
筒,-6
窟,-228
茂,66
討,247
銃,607
臼,-649
敏,15
吐,570
宙,495
摂,-472
研,486
推,417
塞,-214
嬢,376
祖,500
貪,-627
薪,-576
癒,-401
昧,-379
展,290
基,479
狂,604
飯,418
索,26
就,-28
改,523
庫,427
科,566
頑,118
芳,-135
甚,-264
刺,639
喝,-455
幼,305
睡,-155
禁,267
耕,443
潟,-489
粘,-401
婿,-459
枚,607
露,361
赴,-461
延,141
閥,-576
圧,454
緑,275
賀,402
悩,274
液,119
陥,-44
幹,72
厳,483
閲,-628
埋,355
洋,694
慢,369
救,580
昼,627
幽,47
稲,20
雇,-240
岳,-319
奨,-660
帥,-387
妃,-156
価,471
塚,201
賊,47
刈,-364
述,437
迎,628
超,372
鐘,-204
塗,100
練,529
弔,-602
掲,-159
唇,580
訃,-719
遣,308
弥,550
憬,-696
醒,-254
堕,-399
擁,-477
届,548
訟,-598
匂,358
便,519
沿,40
珠,88
貯,-315
積,609
謎,-18
崩,416
鍛,-273
鋼,-281
齢,229
栃,-651
喪,-263
拘,-276
震,639
即,265
修,686
詞,59
鈴,307
誉,-15
紡,-594
荘,168
飾,358
茨,-626
済,664
湯,562
稽,-41
節,620
怠,-278
朗,-128
尊,365
抗,542
憤,-47
炉,-25
煎,-554
衆,539
旬,-418
陛,-28
宅,655
審,226
厄,-128
鍵,403
襲,711
洞,127
講,296
殊,29
嗣,-328
匹,202
尼,-254
浄,-225
謡,-465
韻,-530
仰,619
酷,173
謀,353
収,714
翌,562
姻,-584
圏,-348
牙,-100
墨,-269
