2877	脛
2874	兇
2871	兜
2866	牝
2862	掟
2855	嵌
2853	疫
2835	鉤
2826	荻
2823	膏
2817	碁
2810	韻
2808	遜
2806	逞
2806	簾
2786	蜀
2782	曰
2782	髯
2779	扶
2778	姪
2775	遁
2763	袂
2751	串
2732	坑
2729	冑
2726	几
2721	沌
2720	癇
2715	癌
2712	叙
2708	賄
2705	壜
2696	亘
2691	哨
2672	蔓
2668	靄
2668	廓
2668	煎
2667	桁
2653	肚
2649	鷺
2645	魁
2641	肴
2634	倣
2631	蕉
2630	穢
2626	棍
2626	琉
2620	醤
2617	鳶
2615	弔
2608	鴎
2607	註
2599	謂
2594	勾
2592	噺
2590	閲
2586	濤
2583	濠
2577	騰
2576	杜
2572	礁
2572	鋒
2571	咆
2569	牟
2566	袁
2555	顛
2551	狡
2546	諏
2543	遷
2539	謁
2534	篝
2529	訟
2529	屯
2529	芭
2527	鴉
2523	鮫
2517	尤
2515	馨
2514	寡
2513	轢
2503	惧
2496	慧
2486	渚
2477	琶
2469	椒
2469	鵜
2469	恍
2468	琵
2467	殉
2461	綻
2457	炸
2456	艘
2451	喩
2444	俣
2443	帖
2443	畝
2440	慾
2436	逝
2434	趙
2413	卯
2412	跨
2411	芹
2408	屁
2406	倦
2403	窒
2391	埒
2385	罐
2383	娯
2383	繍
2381	斃
2376	榴
2373	楓
2371	糊
2364	峙
2363	箋
2363	凹
2360	聯
2359	櫓
2352	魯
2351	誦
2344	蝦
2337	弧
2329	旺
2325	厩
2325	捷
2325	戮
2322	飴
2320	脆
2319	唆
2319	暢
2316	啜
2307	樺
2304	悉
2293	倶
2292	蓬
2290	箒
2289	啼
2281	檀
2278	紡
2276	欣
2275	憮
2271	准
2269	儒
2264	彷
2261	惰
2255	贄
2237	猥
2233	丼
2226	栽
2221	鞠
2221	痣
2212	辣
2208	悍
2201	仄
2199	憚
2196	諒
2196	贋
2186	茅
2176	嚢
2174	賓
2167	顫
2166	訛
2166	肋
2159	嶺
2154	挽
2150	斥
2147	賤
2146	蓉
2140	漱
2139	伜
2139	践
2134	陪
2134	酢
2128	祠
2125	鄭
2119	珊
2112	悴
2112	饒
2112	橙
2109	諜
2106	攘
2102	蝕
2101	瀕
2100	粟
2100	肪
2097	嗜
2092	庸
2086	蠢
2086	累
2083	悼
2082	該
2079	弊
2079	扮
2076	蛾
2074	叢
2071	哮
2065	鬚
2059	湛
2047	允
2027	梗
2016	阜
2010	竦
2003	廟
2003	鋳
1993	晦
1992	粂
1991	椀
1990	憫
1987	輛
1979	鹸
1974	拉
1973	澱
1971	拵
1971	譚
1971	嗄
1968	奨
1968	粥
1966	閤
1963	檎
1959	且
1958	搾
1952	綸
1952	汐
1951	瓊
1950	笙
1949	煤
1949	嫡
1943	蠅
1942	暈
1935	筏
1928	硫
1926	鍬
1922	填
1922	秤
1919	咤
1918	弛
1913	醸
1912	朔
1908	凱
1907	瑚
1905	楚
1899	鴻
1893	淹
1892	鋏
1887	杢
1886	朦
1882	亦
1877	孟
1876	饅
1872	姻
1870	乎
1870	肱
1865	腔
1859	巷
1855	鯛
1855	錐
1851	奸
1841	酎
1841	喬
1839	聳
1838	驍
1833	綜
1827	掬
1827	悸
1826	顰
1826	盧
1820	舅
1818	亨
1818	蓑
1817	坦
1816	濫
1815	燐
1814	禰
1813	饗
1805	椰
1801	凜
1800	按
1798	炬
1798	托
1787	筧
1785	曽
1774	遡
1770	吼
1769	糾
1761	嘗
1759	嶽
1748	鶯
1746	倅
1736	擲
1734	咬
1732	柩
1732	沁
1731	剄
1729	宦
1725	蒔
1725	痒
1722	憾
1722	裔
1721	茸
1716	稔
1715	循
1714	屠
1713	錨
1711	馭
1710	嘔
1708	茨
1707	鰻
1697	呵
1696	圃
1679	睫
1677	褪
1676	竪
1667	巽
1666	徨
1663	凪
1661	倖
1659	跪
1657	蟇
1654	瑤
1654	嗤
1652	酵
1648	謳
1644	侠
1641	紘
1639	嫂
1628	猾
1628	緻
1626	琅
1622	諺
1619	蒐
1617	蔡
1614	虔
1612	颯
1607	疼
1606	掩
1606	醍
1606	獰
1606	祇
1604	毬
1601	崔
1599	驢
1599	餉
1599	醐
1598	燵
1595	髏
1593	篭
1592	髑
1590	栖
1586	襞
1585	葺
1571	縋
1570	俥
1556	孕
1552	慇
1549	抉
1548	棘
1546	卜
1546	懃
1545	蕃
1543	訣
1542	蛭
1535	凧
1534	荊
1532	楢
1532	酋
1530	臍
1528	歿
1527	舶
1524	詔
1523	櫃
1522	髷
1519	逗
1519	埼
1518	澹
1516	燦
1513	駁
1512	賦
1508	帷
1507	祓
1504	躾
1504	懺
1484	諫
1481	玖
1481	腺
1481	芒
1480	窃
1478	蹲
1477	杓
1476	腋
1475	堆
1475	涸
1470	棹
1468	矩
1464	壌
1464	葱
1463	罷
1462	柑
1461	遽
1460	禽
1451	刎
1449	湊
1447	賽
1442	瘤
1441	桔
1437	沓
1432	瞞
1432	瞠
1431	黎
1426	栃
1421	逵
1418	耀
1417	廠
1415	駝
1414	宥
1413	橇
1408	耿
1408	麺
1408	涜
1407	曝
1407	甕
1405	茉
1404	堰
1399	芻
1395	蘆
1385	屹
1382	奕
1382	撰
1379	哄
1373	抛
1373	揆
1365	矯
1364	埠
1361	痢
1360	揄
1359	逡
1357	捌
1354	哭
1354	揶
1353	鉾
1351	鍔
1348	睾
1346	鋸
1346	瓢
1340	毀
1340	殲
1335	捩
1335	鍮
1333	溌
1332	贔
1330	衿
1329	徊
1329	絃
1324	邑
1324	炒
1321	嘴
1319	茄
1317	諧
1317	灘
1315	迸
1314	梟
1312	涎
1312	簀
1310	亥
1310	屓
1306	燻
1305	鬘
1305	吃
1304	侘
1301	鱈
1301	匕
1301	攀
1301	舳
1301	賂
1299	袢
1297	閨
1296	楡
1293	嵩
1291	誅
1290	藉
1284	蝠
1284	碌
1280	泌
1279	詛
1276	蹂
1275	罹
1275	攫
1275	寨
1271	蝙
1269	呶
1266	躱
1265	脹
1263	銚
1263	臀
1259	壷
1257	靡
1256	襦
1250	膿
1248	躙
1244	斡
1241	麹
1235	疵
1235	憔
1234	戎
1230	徘
1226	櫂
1226	麾
1225	錫
1225	凸
1224	鞋
1215	枷
1213	茲
1211	夥
1208	楕
1208	氾
1201	寓
1198	已
1196	窩
1196	畿
1195	鮭
1193	凭
1192	躁
1192	泛
1189	燗
1187	摯
1183	熾
1182	禦
1181	飄
1177	駱
1173	壱
1173	槙
1172	祉
1170	朶
1168	勒
1167	靭
1167	猜
1167	緞
1165	熔
1164	幇
1163	俸
1162	魄
1161	莉
1155	峨
1152	脊
1150	閻
1144	鮨
1141	鵞
1140	狛
1140	咥
1139	彗
1139	箔
1136	抄
1136	衷
1136	焉
1135	冲
1135	閂
1128	卸
1127	驕
1126	莱
1124	囃
1121	庖
1120	蕾
1115	杵
1108	疋
1104	珈
1102	絢
1102	塹
1099	嘱
1097	籐
1096	琲
1089	澪
1088	厘
1085	捺
1083	虞
1081	囮
1081	碓
1080	鼾
1080	匙
1079	婢
1075	辟
1074	噤
1074	恢
1073	晰
1073	佑
1073	毘
1072	黴
1069	蚕
1065	詭
1062	轍
1060	嵯
1059	聟
1058	頽
1056	砥
1056	盞
1055	褄
1055	贖
1036	猊
1035	瘍
1034	舜
1034	梵
1034	渠
1030	纂
1030	蒋
1029	鋤
1027	彌
1023	搏
1021	眷
1020	漲
1020	倹
1020	泄
1019	厠
1013	膣
1012	騨
1011	爬
1010	痰
1008	悄
1004	滓
1004	奎
999	哥
997	蟲
989	薯
987	鄙
982	蛸
981	姥
977	眞
974	糠
973	窯
972	捏
972	跫
967	咀
967	菰
965	傀
964	煖
964	咒
963	肛
963	聚
962	蕪
958	哺
956	聾
952	賠
951	儡
950	齧
950	磔
948	擢
947	桿
947	彬
945	嬰
945	樵
943	嬶
942	姜
941	鉦
940	娑
939	竺
937	赫
935	佩
934	邇
934	譬
934	吝
933	徽
932	鱒
931	嶮
930	隕
929	懣
926	鬢
925	洟
925	晁
925	偲
924	臈
924	噪
923	褌
923	矮
922	蕭
920	梃
919	曙
914	碇
913	鑿
913	啖
908	莢
907	膠
900	莎
899	憬
899	寐
896	攪
894	籤
891	竈
891	袱
888	騾
880	攸
873	萬
873	嘯
872	儚
872	芬
865	滔
864	截
861	繃
858	蜃
856	撞
855	筵
851	琳
850	弼
848	糺
845	茹
844	烙
842	釧
841	鰐
841	瑜
841	鉈
841	欅
840	烹
838	寥
838	湘
837	墾
837	剌
836	甫
831	襄
829	饉
829	僻
827	鬨
826	泪
825	雉
822	梳
821	砒
820	鸚
819	炙
818	厖
816	崗
815	誼
815	仆
812	亞
812	喊
811	簪
810	逼
807	蝿
806	蠣
805	艱
805	鋲
803	倩
800	邏
797	苺
796	虱
795	檣
794	曼
794	繩
793	轡
793	毫
792	皐
791	艮
791	誹
788	邁
783	摸
778	縊
778	悧
778	啄
778	翅
775	頤
775	租
775	丕
775	盥
772	褥
771	蛆
770	宕
769	鏑
768	鰹
766	酉
764	鼎
764	闖
764	埴
764	緬
761	蚤
761	箕
760	鵬
758	柘
758	螢
758	匍
757	烟
757	酊
756	戌
756	朕
755	丙
754	扁
753	謗
748	懼
748	葭
747	韋
747	誂
745	袍
742	酩
741	汎
741	疇
741	貶
740	脣
738	蠑
738	弐
737	嬪
736	秣
736	桝
735	宍
735	梱
734	崑
732	嚥
732	羹
732	縷
732	矜
731	坤
730	幟
730	娶
730	嚼
728	萱
728	鍾
727	于
727	樟
727	諷
726	輯
725	瀟
725	猩
722	瘡
721	鎚
717	杳
716	箭
713	遵
712	絳
712	樅
712	貂
712	雖
711	躓
710	勁
710	瀾
709	綽
709	址
708	囀
707	鵡
706	扈
705	剽
705	頗
703	栞
703	弩
702	呷
698	恣
696	廂
696	桓
695	叟
693	僭
691	趨
690	劃
690	赧
689	皓
688	牒
687	繻
687	畢
686	盈
683	佃
682	瞰
682	捗
680	框
680	愴
680	筍
680	畦
678	卦
677	做
676	抒
676	掏
674	繭
669	蕗
669	羆
669	氈
668	寇
666	凰
666	匁
663	衒
663	搦
663	蛤
661	廬
661	杞
660	曠
658	沃
656	蠱
656	邂
652	灸
652	扼
652	谺
650	漿
649	瑪
649	倆
648	菫
648	襷
646	憺
646	蜈
646	欽
644	蚣
643	竟
643	逅
642	埜
639	彙
639	稍
636	孵
635	隋
634	耆
634	婉
633	逍
630	愈
629	跋
629	廿
628	憊
628	潘
625	撓
625	猴
623	蝮
623	學
622	禎
622	濛
620	翰
618	鰭
618	霰
617	玻
615	謐
614	僥
613	禊
613	擾
613	搗
611	臂
609	擡
608	錘
606	籃
606	燎
603	椙
602	戊
602	圓
602	傅
600	褻
599	鰯
598	聊
596	怜
596	鮒
595	冤
594	弗
594	滸
593	黍
593	愍
590	焙
590	椋
589	艫
589	敲
588	熄
586	慟
586	瀑
586	帛
585	槇
585	跛
584	辷
584	馘
584	匪
582	繚
581	穽
581	璽
579	拱
579	靱
578	訥
577	恫
576	炯
576	堡
576	匈
576	溯
574	藺
574	屡
573	欒
572	餞
572	柊
571	瀧
570	彿
569	尹
567	嬲
565	衾
564	閏
564	疹
564	棕
562	瑙
561	崙
560	熈
560	咸
559	拇
558	煕
554	鑼
554	恃
553	冽
553	鎗
553	倚
552	謬
551	廣
551	榛
551	楸
550	荼
548	劾
548	諮
547	邵
546	隘
545	毟
544	嗇
541	拮
540	挾
539	璋
539	懊
538	腱
536	淘
536	晧
535	龕
535	袷
532	漉
530	荀
529	冀
528	癲
528	聘
528	謄
526	汀
526	笞
525	琢
524	瑣
521	諍
520	阮
518	笈
518	絣
517	牀
515	檄
515	陋
513	轎
512	欝
511	銜
510	斤
508	鏃
508	鍼
508	痘
507	莞
507	忿
506	蓼
506	讒
504	菖
504	櫚
502	驀
502	庚
499	癩
497	瑶
496	魎
496	痔
495	鼈
495	碍
495	煬
495	訶
493	站
491	茣
490	浚
490	肇
488	弑
487	楔
487	悌
484	蛋
483	瀝
482	蟠
481	閾
480	臙
480	笊
478	滾
478	砧
477	俘
477	窶
477	獪
475	愧
473	悳
473	杷
473	霖
472	恙
472	銛
472	棗
470	樊
470	垓
469	蟄
468	鰊
467	迭
466	睥
465	齎
465	蓙
464	怕
462	薛
460	褸
460	昵
460	枇
458	詈
458	槐
458	怺
458	襤
457	莚
457	坡
455	燼
455	鈎
454	娥
452	撼
450	餃
450	絽
450	濘
450	濶
450	縺
448	穹
448	譫
447	濱
446	畸
443	瀉
443	蜴
443	蜻
442	輜
442	款
442	卍
441	俎
440	瑕
440	耄
440	臘
438	磊
438	蜥
438	塙
438	苫
436	訃
435	蛉
433	靂
432	旱
431	輌
431	詢
431	枡
431	醗
430	剋
430	赭
429	膂
429	瘴
429	韮
428	闍
427	喇
426	餡
426	雍
425	汕
424	鵯
423	霹
422	戔
421	柾
420	匐
420	鵠
418	闢
416	哩
415	麝
414	瀚
414	虧
414	誨
414	谿
413	涌
412	籾
412	堯
411	媾
410	賈
410	繞
408	獏
407	凋
407	笏
404	鮑
404	淮
403	鐸
403	頒
398	蓆
397	慚
397	娜
397	鄒
397	鸞
396	嘶
395	慳
395	紊
395	飜
395	綬
395	夾
395	筐
393	襴
392	謔
390	圀
390	徠
390	虻
389	徂
389	薮
388	讀
388	榜
388	晨
386	懿
385	戈
385	什
384	冨
384	彪
384	喀
384	稟
384	喃
382	竣
380	齟
380	齬
379	俟
379	凉
378	籬
378	渕
377	潅
377	麩
377	濾
376	燿
376	愾
376	揖
375	傳
374	紬
374	鐙
373	媼
372	衢
372	仍
371	抓
370	榮
369	盒
368	幀
367	脾
366	鯖
366	祢
366	簒
365	鰌
364	輻
364	跟
363	娩
362	苅
361	恬
361	痍
361	舁
360	竄
358	縒
357	悋
356	塑
356	枉
356	匡
356	沛
356	腥
356	逓
356	與
355	誑
355	寞
355	彎
354	疆
353	懶
353	氓
351	醇
351	狄
350	尠
350	歇
349	斟
349	蝸
348	珪
347	頌
346	沐
346	窄
346	諚
346	罅
346	蠍
346	諌
345	怙
345	眇
345	跣
344	舒
343	鈿
343	會
343	丶
343	糟
342	碩
342	鼬
342	艀
340	穣
339	雹
339	夭
339	霄
338	隧
338	藷
337	豈
337	裃
337	甍
335	侑
335	躅
335	驟
334	瑁
334	刳
332	鮪
332	槃
331	筥
331	渺
329	韜
328	蹙
327	穆
326	笄
325	驪
325	躑
325	踞
325	壽
325	疱
325	咫
325	狎
325	瘠
323	偸
323	剪
323	鑽
322	蕨
321	斂
321	柢
321	鵺
320	蝗
320	櫟
318	沮
318	杣
318	渥
318	涅
318	叮
317	冢
316	纒
316	臑
316	辨
315	頚
314	沽
314	瞶
314	艪
314	皙
312	犹
312	趾
312	瓔
312	梧
311	蔀
311	噎
310	蘊
309	來
308	鋪
308	莨
307	祁
307	鑵
306	僑
305	穎
304	蹶
304	實
303	磧
302	奄
302	亙
301	叭
301	蜒
300	眦
300	瑾
299	擽
299	錮
299	誡
299	霽
298	游
298	擂
296	窘
296	膀
296	櫻
295	囓
294	坩
294	糜
294	饐
293	迪
293	嫋
293	菟
293	踝
293	鴛
292	餠
292	佛
291	僂
290	躬
290	胱
290	胚
290	舫
288	擒
288	忝
288	恕
288	諄
287	堝
286	筅
285	旌
285	蜿
285	鞜
285	諳
284	膾
284	茗
284	稗
284	酪
284	盪
284	塒
283	疏
283	墻
282	涛
282	轅
282	犇
282	紆
281	佗
280	宸
280	漣
280	珂
280	竝
278	鏝
278	埓
278	殪
278	慥
277	隹
277	嚀
277	賎
277	岱
276	鉋
276	欖
276	彊
276	奠
276	橄
275	洵
274	溥
274	魃
273	掾
273	疚
271	婪
270	淆
270	乖
270	仝
270	佞
270	釦
269	魍
269	縹
268	燧
268	淤
268	幔
268	疳
267	渭
267	偕
267	艤
267	軛
266	鶉
266	熨
266	彭
266	皎
265	惇
265	膵
262	箍
261	玳
261	薊
260	范
259	齋
258	饑
258	匣
257	漑
257	腮
256	縢
256	汪
255	潭
254	闕
254	舛
254	悛
254	咋
253	靉
253	慙
252	兀
252	馥
252	瘧
250	夙
250	拌
249	髻
248	將
248	繹
247	篩
247	鰺
246	艙
246	煥
245	粁
244	昴
244	鵲
244	淨
244	鬣
244	襠
243	錚
240	偈
240	撚
240	伶
240	湍
239	苞
239	萸
238	颱
238	莘
238	瞋
237	俤
237	蹌
237	懦
237	辜
237	麭
237	迹
236	昶
235	茱
235	劈
235	鱶
235	嘸
234	眈
234	尸
233	裴
233	譏
233	慷
233	鞆
233	鴦
233	浣
232	膊
232	暉
232	鯰
232	馮
232	衙
231	瓏
231	韶
231	讚
231	悽
231	殼
230	侈
230	鑓
230	翫
230	旁
229	苧
229	蒻
229	簑
226	韃
226	擱
226	鏤
226	緘
226	忖
225	箝
225	嗾
225	蚓
224	鉞
224	苳
224	蚯
223	氣
222	溪
221	蠕
221	浬
221	燠
220	雙
219	甄
219	鵑
218	覺
218	躪
217	胥
217	魑
217	偃
217	諛
216	禮
216	應
216	鰓
214	侏
214	飩
214	聰
214	撹
213	勺
213	竃
212	邱
212	媽
212	孺
212	黛
211	黝
211	喙
210	亢
210	狆
210	薨
210	踉
210	晏
210	羚
209	脩
209	旻
208	薗
207	烽
207	螂
206	輓
206	蒡
206	髴
206	兢
205	疽
205	鱸
205	髣
205	邨
205	滂
205	鴫
204	譴
204	楷
204	饂
204	橿
204	駭
203	奚
203	暹
203	燁
202	蟷
202	弉
201	衍
201	單
199	蜆
198	癸
197	輦
196	蹠
196	莽
196	栂
195	邯
195	鄲
195	跏
194	蝎
194	涵
194	舘
193	悖
193	齣
193	俑
193	霙
193	忸
191	苟
190	窿
190	蒟
190	炳
190	斌
190	澁
189	佝
189	團
189	尭
188	沱
188	邀
188	拿
188	鍍
188	滄
187	羈
187	呀
187	滌
187	覲
187	閘
187	鑠
186	蜷
186	魘
186	怩
186	畷
186	蛹
185	罫
185	輾
184	仗
184	匆
184	檸
184	廼
183	蒜
183	惶
182	謨
182	戍
182	饌
182	釉
182	疝
181	矧
181	岨
180	遑
179	岑
179	獺
179	湮
179	鯱
179	綏
178	疸
178	扨
178	銷
178	覿
178	吽
177	銑
176	颶
176	顆
175	箴
175	儼
174	胛
174	倪
174	侭
172	纓
172	薜
172	顳
172	狒
172	袿
172	窖
172	榻
172	狷
171	筮
171	筌
170	裲
170	孰
170	蝟
169	肆
168	禹
168	萼
168	犢
168	瀘
168	嫩
167	糎
167	粮
167	恚
167	蹊
166	恆
166	閒
166	縅
166	暎
165	槲
164	荏
164	塘
164	鎬
164	箏
164	嶼
164	褓
164	巛
163	襁
163	謫
163	尨
163	囂
162	跼
161	豁
161	衫
160	謖
160	鈷
160	鑢
160	體
159	檬
159	噫
159	轆
159	爰
159	鹵
158	嘛
158	壼
158	癬
158	趺
157	帚
157	頡
157	浙
156	芍
156	啣
155	繙
155	矍
155	罎
154	蹈
154	聲
153	鎰
152	儕
152	蹤
152	鞴
152	恪
152	婁
151	甜
151	嚙
150	孜
150	禾
150	渤
150	忰
149	颪
148	炫
148	藹
148	馗
148	裙
148	轤
147	鰍
147	凩
146	驃
145	釆
145	鵄
145	簇
145	翹
145	惻
145	涕
144	稠
144	嗽
143	霍
143	斛
143	蜩
143	騅
143	摧
143	疣
142	駮
142	黐
142	睛
142	佯
142	樒
142	弋
141	栴
140	膺
140	袞
140	嚮
140	稙
140	碕
140	鞣
139	誣
139	猖
139	牆
139	簫
138	綯
138	旛
137	蜑
137	箙
137	桎
136	刮
136	罩
136	堊
135	瀞
134	艾
134	銹
133	崋
133	獗
133	嫣
133	爲
132	屎
132	棉
132	噸
131	假
131	疥
131	瑟
131	巓
131	紂
130	陝
130	祚
130	諱
130	諂
129	摑
129	豺
129	椽
129	嵬
129	坏
129	榧
129	梏
129	鞏
128	奧
128	碾
128	蹉
127	囈
127	蟀
127	釵
127	佻
127	棠
126	恟
126	羂
126	鹹
126	諡
125	渫
125	殯
125	懈
125	跌
124	攬
124	纈
124	巍
124	傴
124	柝
123	孩
123	橈
123	厥
123	眄
123	黌
122	邊
122	廖
122	粱
122	慴
121	靼
121	鉗
121	磬
120	籟
120	撻
120	蛟
119	掣
119	稷
119	鬩
119	窗
119	闌
119	焜
118	琦
118	靠
118	靨
118	杙
116	歔
116	豫
116	纐
116	骰
116	隴
116	澗
115	耻
115	顯
115	掖
115	莅
114	砌
114	戛
114	豌
114	瑯
114	鈞
114	熙
114	瘢
113	霑
113	霏
113	櫨
113	淪
113	證
112	幄
112	叺
112	檠
112	鏖
112	區
111	廐
111	齒
111	祗
111	當
111	萃
111	捐
110	珥
110	賁
110	梔
110	剔
109	冰
109	奘
109	旒
109	羯
108	鯵
108	絲
108	薹
108	駘
108	瘋
108	妍
108	棧
107	并
107	插
107	巖
106	嚆
106	蛞
106	彳
106	慫
106	盂
106	鈔
106	蝓
105	兌
105	臾
105	怏
105	慂
105	珞
105	菴
104	戰
104	漓
104	礙
104	鰈
104	鈕
104	姆
103	痼
103	寔
103	檗
103	罌
103	發
102	掉
102	鶺
102	鴒
102	冉
102	卞
102	犒
102	頴
102	侃
102	喞
102	鮟
102	覘
101	莟
101	嬬
101	簸
101	鈑
101	粍
101	鱇
100	欹
100	澀
99	吩
99	洙
99	怡
99	鴬
99	溂
99	痾
98	吋
98	壙
98	炮
98	鷽
97	喨
97	榔
97	頰
96	纜
96	鴈
96	覯
96	渙
96	鏘
96	貉
96	瞽
95	晟
95	戞
95	鎹
95	枋
95	兮
95	豐
95	蜚
95	礦
95	碣
94	諤
94	爐
94	蕊
94	鐵
93	殳
93	總
93	蟋
93	餘
92	竇
92	姚
92	蜊
92	賺
92	樗
92	磋
92	猷
92	仭
92	澎
91	榾
91	檳
91	顋
91	葫
91	酣
90	經
90	藏
90	倨
90	枳
90	敖
90	怱
89	婀
89	佶
89	艸
89	篁
89	哈
89	襯
89	踰
88	籔
88	欷
88	楫
88	鐚
87	雕
87	竏
87	俚
87	咩
87	蟒
87	鑞
87	對
86	篦
86	訌
86	霆
86	搨
86	凵
86	琺
85	鮠
85	衞
85	峪
85	軈
84	鬧
84	裘
84	狢
84	圜
84	鷓
83	遉
83	沂
83	鐺
83	顴
83	蛎
83	鴣
82	銕
82	驥
82	輳
82	臺
82	讎
82	潯
82	鰤
82	雋
82	鮓
81	飆
80	閭
80	箆
80	樂
80	閔
80	僣
80	贇
79	胝
79	褞
79	僉
78	杼
78	淙
78	篏
78	桧
78	蔚
78	蟾
78	搖
78	綵
78	粽
77	醂
77	汾
76	廾
76	擅
75	翩
75	潼
75	橡
75	孚
75	愬
75	錺
75	褶
75	舂
74	邃
74	蘿
74	賣
74	鎔
74	鐶
74	琮
74	衲
74	拈
74	渣
74	醵
73	贊
73	辮
73	簗
73	稈
73	瀰
73	駛
73	礒
73	躄
73	鯔
72	吶
72	顏
72	淞
72	癈
72	幢
71	泗
71	胄
71	寉
71	妲
70	廁
70	个
70	潁
70	梭
70	蕁
70	塢
70	瀋
70	梠
70	溷
70	犂
69	癆
69	楮
69	閼
69	黯
69	騏
68	甃
68	蔘
68	騷
68	蹣
67	柯
67	胯
67	撈
67	糯
67	瞻
67	竭
67	噬
67	畫
67	湃
66	睹
66	窈
66	杆
65	靈
65	絖
65	錡
65	赳
65	鴇
65	豸
65	槿
65	戀
64	崟
64	茴
64	啾
64	菲
64	蟆
64	錣
64	跚
63	篆
63	鞅
63	畚
63	卅
63	誄
63	佚
63	鏨
63	汨
63	驤
62	鵝
62	盡
62	窕
62	籌
62	鶫
62	岫
62	汞
62	銓
62	迢
62	鐃
62	鵙
62	溟
61	燔
61	揣
61	槓
61	靫
61	婬
61	广
61	轉
60	羲
60	禺
60	祿
60	樣
60	麼
60	啻
60	鰥
60	沍
60	觀
60	咐
60	覊
59	腓
59	軫
59	卉
59	闡
59	處
59	聶
59	皰
59	烝
59	鱧
58	袗
58	胼
58	矣
58	嚔
58	耘
58	粲
58	舸
58	蔬
58	嘖
58	磚
58	澳
57	怦
57	贓
57	湎
57	仞
57	蛻
57	琪
57	筺
57	撩
57	篳
57	廈
57	壟
56	慍
56	篥
56	贏
56	羌
56	盜
56	鴆
56	呎
56	愿
56	漾
56	侫
56	茘
55	纔
55	鋩
55	葎
55	祅
55	帙
55	縣
55	姨
54	紵
54	蒿
54	栢
54	豎
54	秉
54	渝
54	嚠
54	嫖
54	苹
54	鑰
54	櫺
54	冦
54	鐔
54	醋
54	隗
53	輅
53	歟
53	簔
53	覡
53	斫
53	麋
53	桙
53	濺
53	變
52	啀
52	烱
52	攷
52	圈
52	哂
52	葷
52	蜍
52	桀
52	趁
52	挂
52	茵
52	缺
51	悒
51	倻
51	榕
51	鞦
51	吁
51	膩
51	筝
51	楳
51	閊
51	甑
51	曄
51	册
50	迚
50	萍
50	洽
50	從
50	鬮
50	礬
49	礪
49	鄧
49	厦
49	嬋
49	檐
49	庠
49	渟
49	詑
49	勣
49	荳
49	薑
49	點
49	羔
49	孱
48	鬻
48	獨
48	帶
48	顱
48	勳
48	椹
48	陞
47	卻
47	絮
47	癘
47	蘚
47	痲
47	廏
47	髱
47	麁
46	潺
46	闃
46	蕈
46	嶇
46	貳
46	鯡
46	姙
46	壹
46	恤
46	惘
46	濮
46	醪
46	蠟
46	僮
45	綉
45	槨
45	舖
45	辯
45	袤
45	縻
45	俶
45	糒
45	楙
45	悵
45	溲
45	闔
45	佼
45	觴
45	晝
45	扎
45	魴
45	剱
44	蓴
44	杰
44	刄
44	藐
44	洸
44	艟
44	艨
44	萠
44	臉
44	嚊
44	鶸
43	數
43	眥
43	壻
43	兪
43	廚
43	癡
43	鷄
43	崛
43	璞
43	劭
43	皹
43	淺
43	咨
42	薀
42	髮
42	兩
42	笨
42	犁
42	爼
42	醺
42	啞
42	旃
42	蹇
42	豕
42	妁
42	螳
42	壤
42	傚
42	髀
42	苒
41	駑
41	菎
41	齪
41	貘
41	鬆
41	駻
41	晉
41	扣
41	昱
41	甸
41	祺
41	劬
41	穉
41	殘
40	鉅
40	縡
40	旆
40	澆
40	睿
40	劔
40	琰
40	呱
40	陬
40	昊
40	嫗
40	咯
39	蝣
39	惡
39	泯
39	菠
39	廩
39	弴
39	儺
39	鳧
39	裹
39	彧
38	黜
38	栲
38	鱠
38	璟
38	續
38	齷
38	罔
38	饕
38	鰆
38	樸
38	閹
38	崕
38	拆
38	慊
38	筬
37	瘁
37	旄
37	慓
37	參
37	禧
37	哇
37	貽
37	殃
37	况
37	巒
37	裨
37	霓
37	膽
37	悚
37	歙
36	蔗
36	硅
36	鐐
36	曵
36	灑
36	譎
36	黥
36	尓
36	墅
36	曩
36	皚
36	洌
36	黔
36	韆
36	鑚
36	蜉
35	鰒
35	嫦
35	熹
35	鳰
35	咏
35	耨
35	砺
35	鴟
35	暼
35	簽
35	瑳
35	讖
34	號
34	緡
34	卷
34	蠡
34	綮
34	詁
34	芟
34	潸
34	軀
34	嶷
34	齲
34	槊
34	皷
34	軻
33	嗔
33	沚
33	孑
33	笳
33	爭
33	關
33	蚋
33	肓
33	敝
33	鱪
33	琿
33	筰
33	餮
33	薐
33	矗
33	歸
33	痞
32	癧
32	穗
32	踴
32	囗
32	遶
32	苣
32	耙
32	毳
32	孛
32	坎
32	沾
32	滕
32	遯
32	翟
32	駸
31	醴
31	酥
31	蚌
31	謦
31	翊
31	嬾
31	竊
31	瘰
30	鹼
30	瓮
30	萵
30	罕
30	枸
30	菁
30	簣
30	寶
30	袰
30	軾
30	鄂
30	墺
30	齦
29	鋺
29	鑒
29	秕
29	鯤
29	惺
29	硼
29	蚩
29	摶
29	戡
29	涓
29	衂
29	鰲
29	娟
29	薤
29	鮃
29	殱
29	疔
29	鱚
29	兒
29	抬
29	湲
29	薈
28	蝨
28	甌
28	甞
28	圍
28	覩
28	剳
28	遏
28	吭
28	藜
28	龜
28	鸛
28	昤
